1,100,1753.9200084209442,60642470,0.10602876316457333,0.986402774983757
1,100,1781.187694311142,60642470,0.10602876316457333,0.986402774983757
1,100,1735.105476617813,60642470,0.10602876316457333,0.986402774983757
1,100,1825.912602186203,60642470,0.10602876316457333,0.986402774983757
1,100,1875.123417854309,60642470,0.10602876316457333,0.986402774983757
2,100,1403.1657531261444,60642470,0.10460080650411471,0.9867665536789207
3,100,1324.4224944114685,60642470,0.10646484301402008,0.986290698427026
4,100,1249.3527162075043,60642470,0.1061293620915723,0.9863769609477504
2,100,1454.4585342407227,60642470,0.10460080650411471,0.9867665536789207
3,100,1275.9154143333435,60642470,0.10646484301402008,0.986290698427026
4,100,1241.8618609905243,60642470,0.1061293620915723,0.9863769609477504
2,100,1417.3056313991547,60642470,0.10460080650411471,0.9867665536789207
3,100,1264.9600622653961,60642470,0.10646484301402008,0.986290698427026
4,100,1212.2086968421936,60642470,0.1061293620915723,0.9863769609477504
2,100,1369.967383146286,60642470,0.10460080650411471,0.9867665536789207
3,100,1288.5709166526794,60642470,0.10646484301402008,0.986290698427026
4,100,1184.1999475955963,60642470,0.1061293620915723,0.9863769609477504
2,100,1381.499435186386,60642470,0.10460080650411471,0.9867665536789207
3,100,1288.5536518096924,60642470,0.10646484301402008,0.986290698427026
4,100,1209.4149997234344,60642470,0.1061293620915723,0.9863769609477504
