4,10,83.5787582397461,6066609,0.3791428613297843,0.8261364029239646
4,25,171.53881096839905,15166460,0.3788130413244397,0.8264387625696255
4,50,313.6609265804291,30325970,0.378400560452984,0.826816530523347
4,75,355.7818570137024,45484496,0.3781932178899099,0.8270062684376815
4,10,42.617154359817505,6066609,0.37914286132978753,0.8261364029239617
4,25,202.45183753967285,15166460,0.37881304132444066,0.8264387625696247
4,50,269.9126968383789,30325970,0.3784005604529842,0.8268165305233468
4,75,337.3905940055847,45484496,0.3781932178899306,0.8270062684376627
4,10,43.72807693481445,6066609,0.3791428613297843,0.8261364029239646
4,25,102.20070028305054,15166460,0.3788130413244402,0.8264387625696251
4,50,480.55922389030457,30325970,0.3784005604529815,0.8268165305233495
4,75,322.4787030220032,45484496,0.37819321788993066,0.8270062684376626
4,10,84.47966527938843,6066609,0.37914286132978414,0.8261364029239648
4,25,82.94349265098572,15166460,0.37881304132444005,0.8264387625696252
4,50,169.77480602264404,30325970,0.37840056045298376,0.8268165305233472
4,75,335.4287459850311,45484496,0.3781932178899185,0.8270062684376738
4,10,38.96655988693237,6066609,0.37914286132978414,0.8261364029239648
4,25,86.68318772315979,15166460,0.3788130413244402,0.8264387625696251
4,50,173.2947130203247,30325970,0.37840056045298376,0.8268165305233472
4,75,373.65269708633423,45484496,0.3781932178899306,0.8270062684376627
