1,25,176.4028582572937,15166460,0.09820919975247173,0.9883343957686925
1,50,493.68946957588196,30325970,0.10011244564816145,0.9878778672496821
1,75,740.7039778232574,45484496,0.10012900618795044,0.9878738564463433
2,25,161.75024461746216,15166460,0.09958454811221823,0.9880053713220037
2,50,316.14304065704346,30325970,0.09747415603839975,0.9885083640004989
2,75,464.0074727535248,45484496,0.09642612117103116,0.9887541499516259
3,25,112.34610748291016,15166460,0.09987926904885436,0.9879342699455123
3,50,226.87097692489624,30325970,0.09712608301046008,0.9885902890353099
3,75,338.2468361854553,45484496,0.1001685321123489,0.9878642809666128
1,25,188.9887502193451,15166460,0.09820919975247173,0.9883343957686925
1,50,509.03551387786865,30325970,0.10011244564816145,0.9878778672496821
1,75,754.5738408565521,45484496,0.10012900618795044,0.9878738564463433
2,25,167.98557662963867,15166460,0.09958454811221823,0.9880053713220037
2,50,316.22804403305054,30325970,0.09747415603839975,0.9885083640004989
2,75,463.2913031578064,45484496,0.09642612117103116,0.9887541499516259
3,25,121.00311732292175,15166460,0.09987926904885436,0.9879342699455123
3,50,251.24489426612854,30325970,0.09712608301046008,0.9885902890353099
3,75,343.0695495605469,45484496,0.1001685321123489,0.9878642809666128
1,25,181.8773934841156,15166460,0.09820919975247173,0.9883343957686925
1,50,503.21102809906006,30325970,0.10011244564816145,0.9878778672496821
1,75,745.0422511100769,45484496,0.10012900618795044,0.9878738564463433
2,25,180.18730854988098,15166460,0.09958454811221823,0.9880053713220037
2,50,319.4457883834839,30325970,0.09747415603839975,0.9885083640004989
2,75,523.8002026081085,45484496,0.09642612117103116,0.9887541499516259
3,25,117.91633868217468,15166460,0.09987926904885436,0.9879342699455123
3,50,233.37651443481445,30325970,0.09712608301046008,0.9885902890353099
3,75,340.12136936187744,45484496,0.1001685321123489,0.9878642809666128
1,25,180.5426733493805,15166460,0.09820919975247173,0.9883343957686925
1,50,501.10015869140625,30325970,0.10011244564816145,0.9878778672496821
1,75,730.7338736057281,45484496,0.10012900618795044,0.9878738564463433
2,25,161.02874875068665,15166460,0.09958454811221823,0.9880053713220037
2,50,314.5209045410156,30325970,0.09747415603839975,0.9885083640004989
2,75,473.5031797885895,45484496,0.09642612117103116,0.9887541499516259
3,25,114.31879734992981,15166460,0.09987926904885436,0.9879342699455123
3,50,226.66459012031555,30325970,0.09712608301046008,0.9885902890353099
3,75,337.693825006485,45484496,0.1001685321123489,0.9878642809666128
1,25,182.38416457176208,15166460,0.09820919975247173,0.9883343957686925
1,50,504.88250184059143,30325970,0.10011244564816145,0.9878778672496821
1,75,736.1546413898468,45484496,0.10012900618795044,0.9878738564463433
2,25,161.73410034179688,15166460,0.09958454811221823,0.9880053713220037
2,50,308.57072496414185,30325970,0.09747415603839975,0.9885083640004989
2,75,469.0055298805237,45484496,0.09642612117103116,0.9887541499516259
3,25,117.78775119781494,15166460,0.09987926904885436,0.9879342699455123
3,50,231.60094380378723,30325970,0.09712608301046008,0.9885902890353099
3,75,341.39783811569214,45484496,0.1001685321123489,0.9878642809666128
