1,100,432.61119866371155,60642470,0.37808179581664825,0.8271081871390404
2,100,545.0032002925873,60642470,0.3780817958317418,0.8271081871252381
3,100,473.7175076007843,60642470,0.37808179585200025,0.8271081871067105
4,100,455.5732796192169,60642470,0.3780817958683188,0.8271081870917859
1,100,442.0521056652069,60642470,0.37808179581664825,0.8271081871390404
2,100,538.999017238617,60642470,0.3780817958317418,0.8271081871252381
3,100,471.56027817726135,60642470,0.3780817958520043,0.8271081871067067
4,100,454.89670276641846,60642470,0.3780817958683174,0.8271081870917872
1,100,432.19723439216614,60642470,0.37808179581664825,0.8271081871390404
2,100,511.93882155418396,60642470,0.3780817958317418,0.8271081871252381
3,100,492.57674193382263,60642470,0.37808179585200025,0.8271081871067105
4,100,447.5146450996399,60642470,0.37808179586831825,0.8271081870917865
1,100,447.30146861076355,60642470,0.37808179581664825,0.8271081871390404
2,100,528.3141872882843,60642470,0.3780817958317418,0.8271081871252381
3,100,490.8141975402832,60642470,0.37808179585200025,0.8271081871067105
4,100,443.5569007396698,60642470,0.3780817958683209,0.827108187091784
1,100,442.1603307723999,60642470,0.37808179581664825,0.8271081871390404
2,100,527.0718100070953,60642470,0.3780817958317418,0.8271081871252381
3,100,480.4025890827179,60642470,0.3780817958520076,0.8271081871067038
4,100,438.2845664024353,60642470,0.3780817958683167,0.8271081870917879
